date,nav
2017-06-27,34886580.79693098
2017-06-28,35194568.19346719
2017-06-29,34888613.12108749
2017-06-30,34952456.26051527
2017-07-03,35010576.528729066
2017-07-05,35090129.73963423
2017-07-06,34772768.30363243
2017-07-07,34995077.11462497
2017-07-10,35031787.7673624
2017-07-11,35005687.80193979
2017-07-12,35265116.22048352
2017-07-13,35323242.229341835
2017-07-14,35485591.31230338
2017-07-17,35480892.191469505
2017-07-18,35499043.16413985
2017-07-19,35688514.90422147
2017-07-20,35703792.0112005
2017-07-21,35671970.23242616
2017-07-24,35662991.53539132
2017-07-25,35748233.27500363
2017-07-26,35749251.680398114
2017-07-27,35715992.097037606
2017-07-28,35674162.35852839
2017-07-31,35653769.285558425
2017-08-01,35731870.51931373
2017-08-02,35694513.10319598
2017-08-03,35746380.489606485
2017-08-04,35710518.23642552
2017-08-07,35793093.02086412
2017-08-08,35672730.89860794
2017-08-09,35711554.75015712
2017-08-10,35343707.52516213
2017-08-11,35431241.90653552
2017-08-14,35688093.97762368
2017-08-15,35575395.46396178
2017-08-16,35699495.881613724
2017-08-17,35271796.37356071
2017-08-18,35221003.99958736
2017-08-21,35268086.533235855
2017-08-22,35558555.51007812
2017-08-23,35551594.84307376
2017-08-24,35411173.76661564
2017-08-25,35548662.753788725
2017-08-28,35579943.15091401
2017-08-29,35699056.27664255
2017-08-30,35831954.19164367
2017-08-31,36096113.31915538
2017-09-01,36038191.74522285
2017-09-05,36028066.598629266
2017-09-06,36059154.57608087
2017-09-07,36206589.937125154
2017-09-08,36135687.80238791
2017-09-11,36303766.51447072
2017-09-12,36334860.5031056
2017-09-13,36276380.95702451
2017-09-14,36268404.45521135
2017-09-15,36356154.672695026
2017-09-18,36290282.38329412
2017-09-19,36283336.23008992
2017-09-20,36223837.66997914
2017-09-21,36078953.471841425
2017-09-22,36145591.254950725
2017-09-25,36175037.77008263
2017-09-26,36163661.0715799
2017-09-27,36117759.72334299
2017-09-28,36150849.652625084
2017-09-29,36230487.556634545
2017-10-02,36341167.076083444
2017-10-03,36466074.894632235
2017-10-04,36495437.211696655
2017-10-05,36668848.8248795
2017-10-06,36579931.088117935
2017-10-09,36557576.98058977
2017-10-10,36663564.242666304
2017-10-11,36758255.22479399
2017-10-12,36734777.88188603
2017-10-13,36898372.373285
2017-10-16,36882274.78946643
2017-10-17,36891035.667415105
2017-10-18,36831492.23449086
2017-10-19,36875643.42269633
2017-10-20,36910907.586388394
2017-10-23,36798866.02667098
2017-10-24,36750778.68548286
2017-10-25,36508213.37096946
2017-10-26,36504322.80480481
2017-10-27,36915230.21640171
2017-10-30,36904272.17975895
2017-10-31,36934149.03165801
2017-11-01,37001094.113733456
2017-11-02,37059723.2444296
2017-11-03,37237082.53472845
2017-11-06,37335112.92093538
2017-11-07,37319566.77234232
2017-11-08,37334534.08268293
2017-11-09,37183151.43662524
2017-11-10,36984001.060021184
2017-11-13,36997699.28864394
2017-11-14,36959665.06819577
2017-11-15,36901604.926616535
2017-11-16,37117164.184672
2017-11-17,37052857.39539501
2017-11-20,37054081.23716016
2017-11-21,37298591.12626707
2017-11-22,37381110.703992836
2017-11-24,37431440.71479118
2017-11-27,37433846.27669175
2017-11-28,37814098.62774791
2017-11-29,37667961.881241985
2017-11-30,37876598.170487635
2017-12-01,37931781.448944576
2017-12-04,37864783.07005894
2017-12-05,37753631.9196024
2017-12-06,37834558.335262366
2017-12-07,37882421.04502681
2017-12-08,38056152.93790935
2017-12-11,38141929.38294718
2017-12-12,38173563.151218794
2017-12-13,38317055.6523976
2017-12-14,38143589.31192627
2017-12-15,38448647.2660579
2017-12-18,38601587.39525345
2017-12-19,38274954.90678333
2017-12-20,38138391.883775935
2017-12-21,38239902.58085831
2017-12-22,38240634.70589901
2017-12-26,38205431.66480909
2017-12-27,38383553.30637051
2017-12-28,38410863.744148254
2017-12-29,38324536.75711303
2018-01-02,38465987.989486754
2018-01-03,38744706.25509662
2018-01-04,38885320.187476784
2018-01-05,39092546.1595144
2018-01-08,39141704.71222057
2018-01-09,39044480.98525057
2018-01-10,38969598.404995814
2018-01-11,39276604.536384545
2018-01-12,39501496.0632316
2018-01-16,39381010.50993605
2018-01-17,39666002.084629856
2018-01-18,39471133.4587106
2018-01-19,39546306.17189731
2018-01-22,39851405.53896409
2018-01-23,40045176.24106528
2018-01-24,39950373.948170304
2018-01-25,40049637.52915478
2018-01-26,40395694.45203276
2018-01-29,40021517.98519061
2018-01-30,39513862.60971868
2018-01-31,39540537.742665164
2018-02-01,39287570.8742465
2018-02-02,38412006.96719425
2018-02-05,36804184.53765907
2018-02-06,37529255.14573255
2018-02-07,37325069.398113206
2018-02-08,35923758.04582676
2018-02-09,36463262.90398909
2018-02-12,36998577.64730812
2018-02-13,37090189.351332664
2018-02-14,37590609.10253747
2018-02-15,38070091.788227074
2018-02-16,38080760.47964145
2018-02-20,37841687.52399247
2018-02-21,37652838.363964126
2018-02-22,37701200.13812527
2018-02-23,38302065.8457628
2018-02-26,38746669.26848395
2018-02-27,38262020.02369862
2018-02-28,37873654.577946395
2018-03-01,37322042.8578361
2018-03-02,37514101.30791755
2018-03-05,37947556.45992664
2018-03-06,38043326.71136556
2018-03-07,38028890.66847237
2018-03-08,38212583.3440896
2018-03-09,38877633.88589238
2018-03-12,38828305.0476394
2018-03-13,38576657.72116736
2018-03-14,38378037.61460031
2018-03-15,38335691.66258587
2018-03-16,38376800.22895118
2018-03-19,37858681.536015496
2018-03-20,37922405.37494513
2018-03-21,37849380.16415412
2018-03-22,36905724.757560045
2018-03-23,36121132.749808215
2018-03-26,37105734.67569289
2018-03-27,36476013.279324666
2018-03-28,36368129.71784731
2018-03-29,36830909.92644598
