Date,ret
1962-08-07,-0.0007069952830053469
1962-08-08,0.000927238779397977
1962-08-09,0.001745719307168143
1962-08-10,0.00010924024640657085
1962-08-13,0.00032772073921971256
1962-08-14,0.0009276013047840002
1962-08-15,0.00010896646132785764
1962-08-16,0.0017472690091737547
1962-08-17,0.0001084188911704312
1962-08-20,0.001965142679497664
1962-08-21,0.00010787132101300478
1962-08-22,-0.0007116760923959914
1962-08-23,0.000108145106091718
1962-08-24,0.000108145106091718
1962-08-27,0.00032443531827515404
1962-08-28,-0.0007110065802578383
1962-08-29,0.0001084188911704312
1962-08-30,0.000927966304731805
1962-08-31,-0.0007110065802578383
1962-09-04,0.0004336755646817248
1962-09-05,-0.0007103373435274338
1962-09-06,-0.0015272388119252065
1962-09-07,-0.001525113284934361
1962-09-10,0.0011469349797498217
1962-09-11,0.00010951403148528405
1962-09-12,0.00010951403148528405
1962-09-13,0.0009274801883412498
1962-09-14,0.00010924024640657085
1962-09-17,0.00032772073921971256
1962-09-18,0.0009276013047840002
1962-09-19,-0.0007089996953762954
1962-09-20,0.0009276013047840002
1962-09-21,0.00010896646132785764
1962-09-24,0.0011456556188335896
1962-09-25,0.0009278443627510507
1962-09-26,0.000927966304731805
1962-09-27,0.000108145106091718
1962-09-28,0.0009280885223488547
1962-10-01,0.0011439536578567388
1962-10-02,0.0009283337854066283
1962-10-03,0.0017503832975404145
1962-10-04,0.00010677618069815195
1962-10-05,-0.001534695487900373
1962-10-08,-0.0004983684420983277
1962-10-09,-0.0015314964629069953
1962-10-10,0.0017488236685134577
1962-10-11,-0.0007123458801702117
1962-10-15,0.0004314852840520191
1962-10-16,0.00010787132101300478
1962-10-17,0.00010787132101300478
1962-10-18,0.001749342992057296
1962-10-19,0.0033966163873649408
1962-10-22,-0.002144710084664256
1962-10-23,-0.0023527769661995015
1962-10-24,0.00010787132101300478
1962-10-25,0.00010787132101300478
1962-10-26,0.0009282110158307293
1962-10-29,0.0011435288572752115
1962-10-30,0.00010732375085557837
1962-10-31,0.00010732375085557837
1962-11-01,0.00010732375085557837
1962-11-02,0.0009284568313055067
1962-11-05,0.00032114989733059553
1962-11-07,0.00021409993155373032
1962-11-08,0.000928580153756991
1962-11-09,0.0009287037529904618
1962-11-13,-0.00039552060534916913
1962-11-14,-0.0007143568995988311
1962-11-15,0.00010704996577686516
1962-11-16,-0.0015336285942013812
1962-11-19,0.0003227926078028748
1962-11-20,0.00010759753593429158
1962-11-21,0.0009283337854066283
1962-11-23,0.00021464750171115674
1962-11-26,-0.0004983684420983277
1962-11-27,0.0009283337854066283
1962-11-28,0.00010732375085557837
1962-11-29,0.00010732375085557837
1962-11-30,0.00010732375085557837
1962-12-03,-0.0004983684420983277
1962-12-04,-0.0007123458801702117
1962-12-05,0.0009282110158307293
1962-12-06,0.0009283337854066283
1962-12-07,0.0009284568313055067
1962-12-10,0.0011426800853107215
1962-12-11,0.0009287037529904618
1962-12-12,0.0009288276292359726
1962-12-13,0.00010622861054072553
1962-12-14,0.0009289517827233884
1962-12-17,0.0019649034075858974
1962-12-18,0.0017540418281464878
1962-12-19,-0.0007190589683351986
1962-12-20,0.0009294511737008731
1962-12-21,0.001755092126791881
1962-12-24,0.001964768886280436
1962-12-26,0.0002075290896646133
1962-12-27,-0.001546467894341501
1962-12-28,-0.00236744050147274
1962-12-31,-0.0005081194711305547
1963-01-02,0.002684962268225741
1963-01-03,0.000929702538638151
1963-01-04,-0.00236744050147274
1963-01-07,0.0011397181141526184
1963-01-08,0.001755092126791881
1963-01-09,-0.000720404916564986
1963-01-10,0.000929702538638151
1963-01-11,0.0009298286392784233
1963-01-14,-0.0005130016486822706
1963-01-15,0.0009298286392784233
1963-01-16,0.00010403832991101984
1963-01-17,-0.001545394896237308
1963-01-18,-0.0015432505713244738
1963-01-21,-0.0005081194711305547
1963-01-22,-0.0007177141327626487
1963-01-23,0.0001056810403832991
1963-01-24,0.0001056810403832991
1963-01-25,0.0009292009223452734
1963-01-28,-0.0005068996221534768
1963-01-29,0.0001056810403832991
1963-01-30,0.0001056810403832991
1963-01-31,-0.0007170421316457914
1963-02-01,-0.0007163704080010916
1963-02-04,-0.0005032417405169031
1963-02-05,-0.0007150277922074853
1963-02-06,-0.0007143568995988311
1963-02-07,0.00010704996577686516
1963-02-08,0.00010704996577686516
1963-02-11,-0.0004995863519888239
1963-02-13,0.00021464750171115674
1963-02-14,0.0009284568313055067
1963-02-15,0.00010704996577686516
1963-02-18,0.00032114989733059553
1963-02-19,-0.0015336285942013812
1963-02-20,-0.0007123458801702117
1963-02-21,-0.0007116760923959914
1963-02-25,0.000432580424366872
1963-02-26,0.000108145106091718
1963-02-27,0.000108145106091718
1963-02-28,0.0009280885223488547
1963-03-01,0.0009282110158307293
1963-03-04,0.0011435288572752115
1963-03-05,0.00010732375085557837
1963-03-06,0.0009284568313055067
1963-03-07,-0.0007136862835425543
1963-03-08,0.00010732375085557837
1963-03-11,0.0003219712525667351
1963-03-12,0.00010732375085557837
1963-03-13,0.00010732375085557837
1963-03-14,0.00010732375085557837
1963-03-15,0.00010732375085557837
1963-03-18,0.0003219712525667351
1963-03-19,0.00010732375085557837
1963-03-20,0.00010732375085557837
1963-03-21,0.00010732375085557837
1963-03-22,-0.0007130159438094845
1963-03-25,-0.0004971508083016286
1963-03-26,-0.0015304312243961452
1963-03-27,0.0001084188911704312
1963-03-28,0.0001084188911704312
1963-03-29,0.000927966304731805
1963-04-01,0.00032443531827515404
1963-04-02,-0.0007110065802578383
1963-04-03,0.0001084188911704312
1963-04-04,0.000927966304731805
1963-04-05,0.000108145106091718
1963-04-08,-0.0013130763245164923
1963-04-09,-0.0007096683819762747
1963-04-10,-0.0015261757739345279
1963-04-11,0.00010951403148528405
1963-04-15,-0.00037912105166254333
1963-04-16,0.0009273593466218273
1963-04-17,0.00010951403148528405
1963-04-18,0.0009274801883412498
1963-04-19,0.0017467518916327006
1963-04-22,0.00032607802874743324
1963-04-23,0.00010869267624914442
1963-04-24,0.0009278443627510507
1963-04-25,0.000927966304731805
1963-04-26,0.000108145106091718
1963-04-29,0.00032443531827515404
1963-04-30,0.000108145106091718
1963-05-01,0.0009280885223488547
1963-05-02,0.00010787132101300478
1963-05-03,0.0009282110158307293
1963-05-06,0.0011435288572752115
1963-05-07,0.0009284568313055067
1963-05-08,-0.0007136862835425543
1963-05-09,-0.0007130159438094845
1963-05-10,0.00010759753593429158
1963-05-13,0.0011435288572752115
1963-05-14,0.0009284568313055067
1963-05-15,0.00010704996577686516
1963-05-16,0.000928580153756991
1963-05-17,-0.001534695487900373
1963-05-20,-0.0004983684420983277
1963-05-21,0.0009283337854066283
1963-05-22,0.00010732375085557837
1963-05-23,-0.0007130159438094845
1963-05-24,-0.0015314964629069953
1963-05-27,0.00032443531827515404
1963-05-28,-0.0007110065802578383
1963-05-29,0.0001084188911704312
1963-05-31,0.0002168377823408624
1963-06-03,-0.0013114646170208706
1963-06-04,0.00010896646132785764
1963-06-05,0.00010896646132785764
1963-06-06,-0.0007089996953762954
1963-06-07,0.00010924024640657085
1963-06-10,0.00032772073921971256
1963-06-11,0.0009276013047840002
1963-06-12,-0.0007089996953762954
1963-06-13,0.00010924024640657085
1963-06-14,0.00010924024640657085
1963-06-17,-0.000489850790686389
1963-06-18,0.00010951403148528405
1963-06-19,0.00010951403148528405
1963-06-20,0.00010951403148528405
1963-06-21,0.00010951403148528405
1963-06-24,0.0003285420944558522
1963-06-25,0.00010951403148528405
1963-06-26,0.00010951403148528405
1963-06-27,0.00010951403148528405
1963-06-28,0.00010951403148528405
1963-07-01,-0.0004886350831478272
1963-07-02,-0.0015229899520863184
1963-07-03,0.00011033538672142369
1963-07-05,-0.0005953249919531941
1963-07-08,-0.0004837749934028034
1963-07-09,0.0009268787224261135
1963-07-10,0.0009269984675272621
1963-07-11,-0.0007056603786746178
1963-07-12,0.0009269984675272621
1963-07-15,0.0011477892598851745
1963-07-16,0.00011006160164271045
1963-07-17,-0.0007063276939332222
1963-07-18,0.0009271184864423272
1963-07-19,0.00011006160164271045
1963-07-22,0.0003301848049281314
1963-07-23,0.00011006160164271045
1963-07-24,0.000927238779397977
1963-07-25,0.00010978781656399726
1963-07-26,0.001745719307168143
1963-07-29,0.00032772073921971256
1963-07-30,-0.0007083312834995307
1963-07-31,0.00010951403148528405
1963-08-01,0.0009274801883412498
1963-08-02,0.00010924024640657085
1963-08-05,0.00032772073921971256
1963-08-06,-0.0007083312834995307
1963-08-07,-0.0007076631461183955
1963-08-08,0.0009273593466218273
1963-08-09,0.00010951403148528405
1963-08-12,-0.0004886350831478272
1963-08-13,-0.0007069952830053469
1963-08-14,0.00011006160164271045
1963-08-15,0.000927238779397977
1963-08-16,0.0009273593466218273
1963-08-19,0.001146508251311818
1963-08-20,0.00010924024640657085
1963-08-21,-0.0007083312834995307
1963-08-22,0.00010951403148528405
1963-08-23,0.00010951403148528405
1963-08-26,0.0003285420944558522
1963-08-27,0.00010951403148528405
1963-08-28,0.00010951403148528405
1963-08-29,-0.0007076631461183955
1963-08-30,-0.0007069952830053469
1963-09-03,-0.0003761428890050907
1963-09-04,-0.0007056603786746178
1963-09-05,-0.0031470801418688557
1963-09-06,-0.0007023279016558596
1963-09-09,0.00033593429158110884
1963-09-10,0.00011197809719370293
1963-09-11,0.00011197809719370293
1963-09-12,0.00011197809719370293
1963-09-13,0.00011197809719370293
1963-09-16,0.00033593429158110884
1963-09-17,0.00011197809719370293
1963-09-18,0.000926402475624795
1963-09-19,0.00011170431211498974
1963-09-20,0.000926521127737499
1963-09-23,0.0003342915811088296
1963-09-24,-0.0007029938512442668
1963-09-25,0.00011170431211498974
1963-09-26,0.00011170431211498974
1963-09-27,0.000926521127737499
1963-09-30,0.0003342915811088296
1963-10-01,0.00011143052703627653
1963-10-02,0.00011143052703627653
1963-10-03,0.00011143052703627653
1963-10-04,-0.0007029938512442668
1963-10-07,0.0003351129363449692
1963-10-08,-0.0007023279016558596
1963-10-09,-0.0007016622245232884
1963-10-10,0.00011225188227241614
1963-10-11,0.00011225188227241614
1963-10-14,0.0003367556468172484
1963-10-15,-0.0007009968196210173
1963-10-16,0.00011252566735112938
1963-10-17,-0.0007003316867233226
1963-10-18,0.00011279945242984257
1963-10-21,0.0003383983572895277
1963-10-22,0.0009260481544733494
1963-10-23,-0.0007003316867233226
1963-10-24,0.0009260481544733494
1963-10-25,-0.0007003316867233226
1963-10-28,0.0003383983572895277
1963-10-29,-0.000699666825605369
1963-10-30,-0.0006990022360421331
1963-10-31,-0.0006983379178087456
1963-11-01,0.0001136208076659822
1963-11-04,0.00034086242299794666
1963-11-06,-0.0013945669460076065
1963-11-07,0.00011416837782340862
1963-11-08,0.0009254630563195948
1963-11-12,0.00045557837097878165
1963-11-13,0.0009255795332902836
1963-11-14,0.0025521896148285876
1963-11-15,0.0009260481544733494
1963-11-18,0.00033757700205338815
1963-11-19,0.0009261659892185594
1963-11-20,0.0009262840961937308
1963-11-21,-0.0007016622245232884
1963-11-22,0.0009262840961937308
1963-11-26,0.0012623367672059038
1963-11-27,0.00011170431211498974
1963-11-29,0.00022340862422997947
1963-12-02,-0.0004789192774258801
1963-12-03,-0.0007016622245232884
1963-12-04,0.00011225188227241614
1963-12-05,-0.0007009968196210173
1963-12-06,0.00011252566735112938
1963-12-09,0.0011512173239208183
1963-12-10,0.00011225188227241614
1963-12-11,-0.0015134620094863435
1963-12-12,0.00011279945242984257
1963-12-13,-0.000699666825605369
1963-12-16,-0.0012841493539018439
1963-12-17,0.0001136208076659822
1963-12-18,0.0001136208076659822
1963-12-19,0.00092569628136644
1963-12-20,-0.0006983379178087456
1963-12-23,0.00034086242299794666
1963-12-24,0.0001136208076659822
1963-12-26,0.0002272416153319644
1963-12-27,0.0001136208076659822
1963-12-30,0.0011529378966984043
1963-12-31,0.000113347022587269
1964-01-02,0.000226694045174538
1964-01-03,-0.0006983379178087456
1964-01-06,-0.00047043225534869196
1964-01-07,0.0009255795332902836
1964-01-08,-0.002317920841312702
1964-01-09,0.00011444216290212182
1964-01-10,0.00011444216290212182
1964-01-13,0.0003433264887063655
1964-01-14,0.00011444216290212182
1964-01-15,0.00011444216290212182
1964-01-16,0.0009253468502298085
1964-01-17,0.00011416837782340862
1964-01-20,0.001153799811966412
1964-01-21,0.00011389459274469541
1964-01-22,0.00011389459274469541
1964-01-23,0.00011389459274469541
1964-01-24,-0.0015071345282447756
1964-01-27,0.0003433264887063655
1964-01-28,0.0009253468502298085
1964-01-29,0.00011416837782340862
1964-01-30,0.0009254630563195948
1964-01-31,0.0009255795332902836
1964-02-03,0.00034086242299794666
1964-02-04,0.0001136208076659822
1964-02-05,0.0001136208076659822
1964-02-06,0.00092569628136644
1964-02-07,0.000113347022587269
1964-02-10,0.000340041067761807
1964-02-11,0.000113347022587269
1964-02-13,0.001039160323359714
1964-02-14,0.00011307323750855577
1964-02-17,0.00033921971252566735
1964-02-18,-0.0006990022360421331
1964-02-19,0.000113347022587269
1964-02-20,0.000113347022587269
1964-02-24,-0.0003582968500469386
1964-02-25,0.0001136208076659822
1964-02-26,0.0001136208076659822
1964-02-27,-0.0015081877536735888
1964-02-28,-0.0006963465888435025
1964-03-02,0.0011542311760340523
1964-03-03,-0.0006963465888435025
1964-03-04,-0.0006956833536864363
1964-03-05,0.00011471594798083505
1964-03-06,0.00011471594798083505
1964-03-09,-0.00046558849277671425
1964-03-10,0.00011498973305954826
1964-03-11,-0.0006943576937761749
1964-03-12,0.00011526351813826146
1964-03-13,-0.0006936952685763923
1964-03-16,0.0011559593366354468
1964-03-17,-0.0006936952685763923
1964-03-18,-0.0006930331129160538
1964-03-19,-0.0006923712265719324
1964-03-20,-0.0006917096093217396
1964-03-23,0.00034907597535934295
1964-03-24,-0.0006910482609427194
1964-03-25,0.00011663244353182751
1964-03-26,0.000924426926376161
1964-03-30,0.00046543463381245725
1964-03-31,0.0017334986841053565
1964-04-01,0.00011581108829568789
1964-04-02,-0.0006923712265719324
1964-04-03,-0.0006917096093217396
1964-04-06,0.00034907597535934295
1964-04-07,0.00011635865845311431
1964-04-08,0.0025432317903618215
1964-04-09,0.00011553730321697466
1964-04-10,0.00011553730321697466
1964-04-13,-0.00046195850648210436
1964-04-14,-0.0006923712265719324
1964-04-15,0.0009246552896558405
1964-04-16,0.00011581108829568789
1964-04-17,-0.0006923712265719324
1964-04-20,0.0003482546201232033
1964-04-21,0.0009246552896558405
1964-04-22,0.00011581108829568789
1964-04-23,0.00011581108829568789
1964-04-24,0.00011581108829568789
1964-04-27,0.0003474332648870637
1964-04-28,0.00011581108829568789
1964-04-29,0.0009247698751591153
1964-04-30,0.00011553730321697466
1964-05-01,0.00011553730321697466
1964-05-04,0.000346611909650924
1964-05-05,0.00011553730321697466
1964-05-06,0.00011553730321697466
1964-05-07,0.00011553730321697466
1964-05-08,0.001735009168037627
1964-05-11,0.0011550947159161661
1964-05-12,0.00011471594798083505
1964-05-13,0.00011471594798083505
1964-05-14,0.00011471594798083505
1964-05-15,0.00011471594798083505
1964-05-18,0.0003441478439425052
1964-05-19,0.00011471594798083505
1964-05-20,-0.0006950203887383844
1964-05-21,0.00011498973305954826
1964-05-22,0.00011498973305954826
1964-05-25,0.0011550947159161661
1964-05-26,0.00011471594798083505
1964-05-27,-0.0006950203887383844
1964-05-28,0.0009251152497970696
1964-06-01,0.0004588637919233402
1964-06-02,0.00011471594798083505
1964-06-03,0.00011471594798083505
1964-06-04,0.00011471594798083505
1964-06-05,0.000925230914797073
1964-06-08,0.0003433264887063655
1964-06-09,0.0009253468502298085
1964-06-10,0.00011416837782340862
1964-06-11,-0.0006963465888435025
1964-06-12,0.00011444216290212182
1964-06-15,0.0003433264887063655
1964-06-16,0.00011444216290212182
1964-06-17,0.00011444216290212182
1964-06-18,0.0009253468502298085
1964-06-19,0.0009254630563195948
1964-06-22,0.0011533687187796746
1964-06-23,0.0001136208076659822
1964-06-24,0.0001136208076659822
1964-06-25,0.0001136208076659822
1964-06-26,0.0001136208076659822
1964-06-29,0.00034086242299794666
1964-06-30,0.0001136208076659822
1964-07-01,0.0001136208076659822
1964-07-02,0.0001136208076659822
1964-07-06,-0.0003568114476827098
1964-07-07,0.0009255795332902836
1964-07-08,0.0001136208076659822
1964-07-09,-0.002317920841312702
1964-07-10,-0.0006956833536864363
1964-07-13,0.0003441478439425052
1964-07-14,0.00011471594798083505
1964-07-15,0.00011471594798083505
1964-07-16,0.00011471594798083505
1964-07-17,-0.0006950203887383844
1964-07-20,-0.00046437822765707835
1964-07-21,0.0009249998550064182
1964-07-22,-0.0006943576937761749
1964-07-23,0.0009249998550064182
1964-07-24,0.00011498973305954826
1964-07-27,0.0003449691991786448
1964-07-28,0.00011498973305954826
1964-07-29,0.00011498973305954826
1964-07-30,0.0009251152497970696
1964-07-31,0.00011471594798083505
1964-08-03,0.0003441478439425052
1964-08-04,0.00011471594798083505
1964-08-05,0.00011471594798083505
1964-08-06,0.000925230914797073
1964-08-07,-0.0006956833536864363
1964-08-10,0.0003441478439425052
1964-08-11,-0.0006950203887383844
1964-08-12,0.00011498973305954826
1964-08-13,0.0009251152497970696
1964-08-14,0.00011471594798083505
1964-08-17,0.0003441478439425052
1964-08-18,0.00011471594798083505
1964-08-19,0.00011471594798083505
1964-08-20,0.00011471594798083505
1964-08-21,0.00011471594798083505
1964-08-24,0.0003441478439425052
1964-08-25,-0.0006950203887383844
1964-08-26,0.00011498973305954826
1964-08-27,0.00011498973305954826
1964-08-28,-0.0006943576937761749
1964-08-31,0.0003457905544147844
1964-09-01,0.00011526351813826146
1964-09-02,-0.0006936952685763923
1964-09-03,0.00011553730321697466
1964-09-04,0.00011553730321697466
1964-09-08,0.0004621492128678986
1964-09-09,0.00011553730321697466
1964-09-10,0.00011553730321697466
1964-09-11,0.00011553730321697466
1964-09-14,0.000346611909650924
1964-09-15,0.00011553730321697466
1964-09-16,0.0009248847302014974
1964-09-17,0.0009249998550064182
1964-09-18,0.00011498973305954826
1964-09-21,0.0011550947159161661
1964-09-22,0.00011471594798083505
1964-09-23,0.00011471594798083505
1964-09-24,0.00011471594798083505
1964-09-25,0.00011471594798083505
1964-09-28,0.001965956407671775
1964-09-29,-0.0006963465888435025
1964-09-30,0.00011444216290212182
1964-10-01,0.00011444216290212182
1964-10-02,0.00011444216290212182
1964-10-05,-0.0012761453737313968
1964-10-06,0.0009251152497970696
1964-10-07,0.00011471594798083505
1964-10-08,0.00011471594798083505
1964-10-09,0.00011471594798083505
1964-10-13,0.0004588637919233402
1964-10-14,0.00011471594798083505
1964-10-15,-0.0006950203887383844
1964-10-16,-0.0006943576937761749
1964-10-19,0.0003457905544147844
1964-10-20,0.0009249998550064182
1964-10-21,0.0009251152497970696
1964-10-22,0.00011471594798083505
1964-10-23,0.00011471594798083505
1964-10-26,0.0003441478439425052
1964-10-27,0.000925230914797073
1964-10-28,0.0009253468502298085
1964-10-29,0.0009254630563195948
1964-10-30,0.00011389459274469541
1964-11-02,0.0011533687187796746
1964-11-04,0.0002272416153319644
1964-11-05,0.0001136208076659822
1964-11-06,0.0001136208076659822
1964-11-09,0.00034086242299794666
1964-11-10,0.00092569628136644
1964-11-12,0.0018524079393339948
1964-11-13,-0.000699666825605369
1964-11-16,0.00033921971252566735
1964-11-17,-0.0006990022360421331
1964-11-18,0.000113347022587269
1964-11-19,0.000925813300772445
1964-11-20,0.00011307323750855577
1964-11-23,-0.003713338848488999
1964-11-24,0.00011444216290212182
1964-11-25,-0.0006956833536864363
1964-11-27,0.0002294318959616701
1964-11-30,-0.00046558849277671425
1964-12-01,0.00011498973305954826
1964-12-02,0.0009251152497970696
1964-12-03,0.000925230914797073
1964-12-04,0.00011444216290212182
1964-12-07,0.0011542311760340523
1964-12-08,0.0009254630563195948
1964-12-09,0.00011389459274469541
1964-12-10,0.0009255795332902836
1964-12-11,0.0001136208076659822
1964-12-14,-0.00047043225534869196
1964-12-15,-0.0006970100944336951
1964-12-16,-0.0006963465888435025
1964-12-17,0.00011444216290212182
1964-12-18,-0.0006956833536864363
1964-12-21,0.0011546628107587432
1964-12-22,0.00011444216290212182
1964-12-23,-0.0006956833536864363
1964-12-24,0.00011471594798083505
1964-12-28,0.0004588637919233402
1964-12-29,0.00011471594798083505
1964-12-30,-0.0006950203887383844
1964-12-31,-0.0006943576937761749
1965-01-04,0.0012707904094212026
1965-01-05,0.00011498973305954826
1965-01-06,0.00011498973305954826
1965-01-07,0.00011498973305954826
1965-01-08,0.00011498973305954826
1965-01-11,0.0003449691991786448
1965-01-12,0.0009251152497970696
1965-01-13,0.00011471594798083505
1965-01-14,0.00011471594798083505
1965-01-15,0.00011471594798083505
1965-01-18,0.0003441478439425052
1965-01-19,0.000925230914797073
1965-01-20,0.00011444216290212182
1965-01-21,0.0009253468502298085
1965-01-22,0.00011416837782340862
1965-01-25,-0.00046800983319668523
1965-01-26,-0.0006956833536864363
1965-01-27,0.00011471594798083505
1965-01-28,0.00011471594798083505
1965-01-29,0.00011471594798083505
1965-02-01,-0.00046558849277671425
1965-02-02,0.00011498973305954826
1965-02-03,0.00011498973305954826
1965-02-04,-0.0006943576937761749
1965-02-05,-0.0006936952685763923
1965-02-08,0.0011559593366354468
1965-02-09,0.00011526351813826146
1965-02-10,0.00011526351813826146
1965-02-11,0.00011526351813826146
1965-02-15,-0.00034790471416160784
1965-02-16,0.0009248847302014974
1965-02-17,0.00011526351813826146
1965-02-18,0.00011526351813826146
1965-02-19,-0.0006936952685763923
1965-02-23,0.0012714966398524215
1965-02-24,-0.0006936952685763923
1965-02-25,0.0009248847302014974
1965-02-26,-0.0006936952685763923
1965-03-01,0.000346611909650924
1965-03-02,-0.001500826518197363
1965-03-03,0.0009246552896558405
1965-03-04,0.0009247698751591153
1965-03-05,-0.0006930331129160538
1965-03-08,0.0003474332648870637
1965-03-09,0.00011581108829568789
1965-03-10,0.00011581108829568789
1965-03-11,0.0009247698751591153
1965-03-12,0.00011553730321697466
1965-03-15,0.0011559593366354468
1965-03-16,0.00011526351813826146
1965-03-17,0.0009249998550064182
1965-03-18,0.00011498973305954826
1965-03-19,0.00011498973305954826
1965-03-22,0.0011550947159161661
1965-03-23,0.00011471594798083505
1965-03-24,0.000925230914797073
1965-03-25,-0.0006956833536864363
1965-03-26,-0.0006950203887383844
1965-03-29,0.0003449691991786448
1965-03-30,0.00011498973305954826
1965-03-31,0.00011498973305954826
1965-04-01,0.00011498973305954826
1965-04-02,0.00011498973305954826
1965-04-05,0.0003449691991786448
1965-04-06,0.00011498973305954826
1965-04-07,0.00011498973305954826
1965-04-08,0.0009251152497970696
1965-04-09,-0.0006950203887383844
1965-04-12,0.0003449691991786448
