date,nav
2019-09-09,37977845.662249014
2019-09-10,37688331.36288944
2019-09-11,37914609.285639994
2019-09-12,37957513.46089561
2019-09-13,37582784.49000148
2019-09-16,37624978.62463616
2019-09-17,37813273.10013452
2019-09-18,37844903.673873805
2019-09-19,37854932.06403577
2019-09-20,37887752.7856003
2019-09-23,37927989.09994759
2019-09-24,37817532.37975848
2019-09-25,37788597.63173681
2019-09-26,37786963.31983572
2019-09-27,37636251.72206557
2019-09-30,37832875.47180877
2019-10-01,37491123.5213667
2019-10-02,36969087.32672392
2019-10-03,37452859.63235689
2019-10-04,38026504.82968873
2019-10-07,37731197.253291205
2019-10-08,37221148.28004146
2019-10-09,37474833.35597528
2019-10-10,37491198.23554529
2019-10-11,37620189.361302204
2019-10-14,37678329.372346684
2019-10-15,37865591.50680863
2019-10-16,37874775.88308316
2019-10-17,37969166.740635574
2019-10-18,37832535.22883701
2019-10-21,37947457.971612796
2019-10-22,37906896.44572268
2019-10-23,38026877.59838201
2019-10-24,38078437.6729569
2019-10-25,38150001.585020885
2019-10-28,38220162.173855655
2019-10-29,38238791.24770633
2019-10-30,38536067.16677941
2019-10-31,38668350.75404936
2019-11-01,38947779.50236627
2019-11-04,38903340.29176227
2019-11-05,38647519.205441855
2019-11-06,38763400.76105835
2019-11-07,38587799.525907755
2019-11-08,38626555.19588066
2019-11-11,38590917.07204091
2019-11-12,38685779.29672727
2019-11-13,38799232.35565625
2019-11-14,39046390.349492736
2019-11-15,39291500.84646211
2019-11-18,39382079.663710244
2019-11-19,39439351.976721354
2019-11-20,39431359.81660653
2019-11-21,39265799.058265716
2019-11-22,39341066.75504812
2019-11-25,39647983.46311731
2019-11-26,39806625.17900707
2019-11-27,39875935.96868761
2019-11-29,39694050.33645705
2019-12-02,39215059.297990516
2019-12-03,39301644.76586664
2019-12-04,39385964.62989553
2019-12-05,39360424.466736145
2019-12-06,39592543.99415476
2019-12-09,39496870.52493918
2019-12-10,39403050.91584413
2019-12-11,39674094.996871755
2019-12-12,39697929.6122926
2019-12-13,39950545.20605103
2019-12-16,40034662.76773568
2019-12-17,40043049.17475065
2019-12-18,39934307.43978169
2019-12-19,40124990.43801334
2019-12-20,40296858.765016384
2019-12-23,40318189.78293377
2019-12-24,40383792.17821106
2019-12-26,40650943.83395281
2019-12-27,40694294.42134272
2019-12-30,40442823.14605096
2019-12-31,40393230.76358855
2020-01-02,40948910.57600517
2020-01-03,40910258.58738503
2020-01-06,41016108.38843381
2020-01-07,40839716.486128226
2020-01-08,40955263.379888214
2020-01-09,41255733.10324729
2020-01-10,41222550.40825102
2020-01-13,41450785.84445014
2020-01-14,41465134.1677442
2020-01-15,41656204.143396854
2020-01-16,41909451.68893866
2020-01-17,42001190.63140302
2020-01-21,42077368.78936706
2020-01-22,42085078.82899623
2020-01-23,42233897.48565016
2020-01-24,42011030.95387221
2020-01-27,41631645.18659182
2020-01-28,41911168.78245408
2020-01-29,42073535.020042196
2020-01-30,42242438.379760094
2020-01-31,41679970.146602005
2020-02-03,41948484.948456936
2020-02-04,42339832.8911265
2020-02-05,42644621.66291934
2020-02-06,42814492.67955695
2020-02-07,42781238.20107536
2020-02-10,43177671.11961183
2020-02-11,43144544.69430763
2020-02-12,43307622.80089996
2020-02-13,43295127.18171776
2020-02-14,43467066.34738114
2020-02-18,43419222.44256267
2020-02-19,43614443.154952966
2020-02-20,43556347.40644782
2020-02-21,43279148.8082398
2020-02-24,42185371.99416112
2020-02-25,41032572.041410714
2020-02-26,40858818.58998088
2020-02-27,39254062.966194235
2020-02-28,39528032.3943657
2020-03-02,41209092.626227796
2020-03-03,41665126.70542888
2020-03-04,41574240.30034606
2020-03-05,41938059.71068726
2020-03-06,42351634.91770737
2020-03-09,42729680.727537535
2020-03-10,41959537.68239618
2020-03-11,41535683.153883316
2020-03-12,41556442.258808404
2020-03-13,41277534.381886296
2020-03-16,42365459.33799807
2020-03-17,41302677.3223329
2020-03-18,40727544.48859269
2020-03-19,40863409.1630031
2020-03-20,41920649.311446056
2020-03-23,42406298.744775146
2020-03-24,42116301.44486675
2020-03-25,42140338.670330174
2020-03-26,42242753.26479426
2020-03-27,42557199.779355966
2020-03-30,42654261.50225357
2020-03-31,42730094.906212546
2020-04-01,42901309.383443214
2020-04-02,42907382.61877346
2020-04-03,42937653.82691767
2020-04-06,42747015.80707629
2020-04-07,42558474.70306806
2020-04-08,42505054.64859339
2020-04-09,42595570.40905558
2020-04-13,42503761.73988215
2020-04-14,42559111.82217048
2020-04-15,42937066.28993215
2020-04-16,42981124.37846145
2020-04-17,42870028.09279609
2020-04-20,42979980.52664939
2020-04-21,43096427.756798334
2020-04-22,42965217.34281334
2020-04-23,42991994.46192723
2020-04-24,43001493.187513694
2020-04-27,42776937.84848964
2020-04-28,42960168.97999426
2020-04-29,42938659.95895088
2020-04-30,42837699.809796
2020-05-01,42895096.42240824
2020-05-04,42901191.99697633
2020-05-05,42869205.53302789
2020-05-06,42712371.89827106
2020-05-07,42969831.62896124
2020-05-08,42830865.031344794
2020-05-11,42711875.78609546
2020-05-12,42850734.858595625
2020-05-13,42936721.29034862
2020-05-14,43001588.37888235
2020-05-15,42973174.38353991
2020-05-18,42713242.16870184
2020-05-19,42831125.55596994
2020-05-20,42840738.82376097
2020-05-21,42867678.70842422
2020-05-22,42946660.462152965
2020-05-26,42828287.10072099
2020-05-27,42862837.18037103
2020-05-28,42823088.149859704
2020-05-29,42960394.91544408
2020-06-01,42942629.21136187
2020-06-02,43204211.20345103
2020-06-03,43524073.91712701
2020-06-04,43235626.917366035
2020-06-05,44125926.418319754
2020-06-08,44707001.179092035
2020-06-09,44531027.64296535
2020-06-10,44614752.01524246
2020-06-11,42226705.5278132
2020-06-12,42628042.84872479
2020-06-15,42984007.35475017
2020-06-16,43712223.73736428
2020-06-17,43598317.67737563
2020-06-18,43710132.16005466
2020-06-19,43476059.80527746
2020-06-22,43708513.277591266
2020-06-23,43889930.062726036
2020-06-24,42869693.110959835
2020-06-25,43325755.034035504
2020-06-26,42432245.29974741
2020-06-29,43081358.76796277
2020-06-30,43542522.316114515
2020-07-01,43773183.05871967
2020-07-02,44061042.83568146
2020-07-06,44661029.02309223
2020-07-07,44347135.82213744
2020-07-08,44609063.82055105
2020-07-09,44498123.045814775
2020-07-10,44854498.0527617
2020-07-13,44518714.219826475
2020-07-14,45077452.61348283
2020-07-15,45465064.03444717
2020-07-16,45349786.57169973
2020-07-17,45465386.31474588
2020-07-20,45852521.011322975
2020-07-21,45993890.82040572
2020-07-22,46262451.952460475
2020-07-23,45765245.21993663
2020-07-24,45453567.727567405
2020-07-27,45705380.58203902
2020-07-28,45526816.071693584
2020-07-29,46129937.48406341
2020-07-30,46029883.30748232
2020-07-31,46392967.77626843
2020-08-03,46681541.4105195
2020-08-04,47014001.40200899
2020-08-05,47141336.43561182
2020-08-06,47499254.44296169
2020-08-07,47432263.636571996
2020-08-10,47519314.16477465
2020-08-11,46974791.488750674
2020-08-12,47477022.45512899
2020-08-13,47294633.61654967
2020-08-14,47317109.50676088
2020-08-17,47540029.6332394
2020-08-18,47719593.04258613
2020-08-19,47461275.86611899
2020-08-20,47738687.27921319
2020-08-21,47936959.21816832
2020-08-24,48345834.7232204
2020-08-25,48393772.56362029
2020-08-26,48839296.908277735
2020-08-27,48771173.98974653
2020-08-28,49160311.2365281
2020-08-31,49034490.55038597
2020-09-01,49646212.3793168
2020-09-02,50416919.836678125
2020-09-03,48777280.19782289
2020-09-04,48113066.68251361
2020-09-08,46918905.82932609
2020-09-09,47803195.18780447
2020-09-10,47043011.305747546
2020-09-11,47137634.66759606
2020-09-14,47701843.61137925
2020-09-15,47913186.60526277
2020-09-16,47697446.64389012
2020-09-17,47298714.72066536
2020-09-18,46719577.47198229
2020-09-21,46293487.85184475
2020-09-22,46752008.199333414
2020-09-23,45690599.831674136
2020-09-24,45829374.288450606
2020-09-25,46588080.69624631
2020-09-28,47333734.805121824
2020-09-29,47114033.41437132
2020-09-30,47332640.5440092
2020-10-01,47654857.38344116
2020-10-02,47163569.12661417
2020-10-05,47680143.729371764
2020-10-06,47120358.99418874
2020-10-07,47787216.242385015
2020-10-08,48289660.20878163
2020-10-09,48688554.32671736
2020-10-12,49509392.78196775
2020-10-13,49298581.3389244
2020-10-14,49008429.634185955
2020-10-15,48893977.31031438
2020-10-16,48834279.59931737
2020-10-19,48020334.527110316
2020-10-20,48103988.082495235
2020-10-21,47948445.65932694
2020-10-22,48039076.54139778
2020-10-23,48266895.24932642
2020-10-26,47508893.93375833
2020-10-27,47452402.12408835
2020-10-28,45847595.508163475
2020-10-29,46110735.67371298
2020-10-30,45484326.43344712
2020-11-02,46066192.55718998
2020-11-03,46768585.77404471
2020-11-04,48187870.935566455
2020-11-05,49102891.03972376
2020-11-06,48926091.60318218
2020-11-09,49175413.856328405
2020-11-10,48962994.23109648
2020-11-11,49402220.27547508
2020-11-12,49198920.95730643
2020-11-13,49808528.61258955
2020-11-16,50388237.03806565
2020-11-17,50245666.26608267
2020-11-18,49626550.67147675
2020-11-19,49885162.02538509
2020-11-20,49630678.93085442
2020-11-23,49824676.76199878
2020-11-24,50530032.24829653
2020-11-25,50467029.34816877
2020-11-27,50754201.84339428
2020-11-30,50496303.37103888
2020-12-01,50776790.4791658
2020-12-02,50797511.97012448
2020-12-03,50915715.3866496
2020-12-04,51154288.0707206
2020-12-07,51202532.45602878
2020-12-08,51399933.19905146
2020-12-09,50867632.64100712
2020-12-10,50961926.3320854
2020-12-11,51000427.002930075
2020-12-14,50742340.64763733
2020-12-15,51372047.08031091
2020-12-16,51408378.26258344
2020-12-17,51656174.56870654
2020-12-18,51404463.232325785
2020-12-21,51254268.08761694
2020-12-22,51251601.066714324
2020-12-23,51188386.490030736
2020-12-24,51456742.91858761
2020-12-28,51897183.0027748
2020-12-29,51788209.68359922
2020-12-30,51893461.054952644
2020-12-31,52186781.00892465
2021-01-04,51493396.406344675
2021-01-05,51723129.10816475
2021-01-06,51728411.06494638
2021-01-07,52312223.522709645
2021-01-08,52460948.82109185
2021-01-11,52002793.303516
2021-01-12,52002575.731850445
2021-01-13,52320110.2980042
2021-01-14,52017614.03231964
2021-01-15,51776530.65053141
2021-01-19,52209834.7104972
2021-01-20,52948840.88342913
2021-01-21,52920675.57127602
2021-01-22,52810206.517270654
2021-01-25,53224103.81751988
2021-01-26,53120707.807480544
2021-01-27,51893185.804624386
2021-01-28,52197578.554020524
2021-01-29,51065687.766103916
2021-02-01,51972472.653799586
2021-02-02,52676703.65580025
2021-02-03,52716868.517404534
2021-02-04,53311702.3962898
2021-02-05,53519341.187706634
2021-02-08,53902738.74537301
2021-02-09,53865972.31555124
2021-02-10,53841557.46920802
2021-02-11,53927000.391260825
2021-02-12,54190934.20472017
2021-02-16,54143169.4663406
2021-02-17,54154465.51110246
2021-02-18,53924106.72061994
2021-02-19,53828302.405402586
2021-02-22,53415355.42530625
2021-02-23,53473507.578052565
2021-02-24,54058709.81535395
2021-02-25,52761547.732312165
2021-02-26,52490012.66544478
2021-03-01,53754883.395885326
2021-03-02,53336432.43318982
2021-03-03,52632414.986462824
2021-03-04,51983319.858952135
2021-03-05,52933781.394951776
2021-03-08,52670491.74410227
2021-03-09,53417736.46481273
2021-03-10,53747567.19048779
2021-03-11,54288839.05699225
2021-03-12,54360545.34265393
2021-03-15,54682130.9643719
2021-03-16,54612397.78879021
2021-03-17,54796684.747503504
2021-03-18,54001999.40740555
2021-03-19,53901477.09343524
2021-03-22,54327423.15293959
2021-03-23,53902090.94399603
2021-03-24,53629183.84178178
2021-03-25,53927442.798158295
2021-03-26,54788616.53216602
2021-03-29,54760074.80137138
2021-03-30,54614838.30520477
2021-03-31,54833444.47991834
2021-04-01,55420005.68958182
2021-04-05,56208393.709041566
2021-04-06,56174336.23195159
2021-04-07,56237755.478974245
2021-04-08,56501635.24230148
2021-04-09,56908305.719210364
2021-04-12,56927771.44101544
2021-04-13,57094161.721345015
2021-04-14,56899461.484199606
2021-04-15,57505191.483475104
2021-04-16,57694918.069397055
2021-04-19,57412305.60389501
2021-04-20,56993784.65522823
2021-04-21,57528133.0748598
2021-04-22,57005270.076320164
2021-04-23,57617866.103354916
2021-04-26,57736188.06758605
2021-04-27,57722686.14967374
2021-04-28,57705073.495637566
2021-04-29,58069157.03483017
2021-04-30,57689060.6587946
2021-05-03,57811496.72902634
2021-05-04,57456138.89120003
2021-05-05,57472840.6957657
2021-05-06,57927550.33880301
