date,nav
2020-03-10,42773663.54670136
2020-03-11,42341216.78123785
2020-03-12,42362396.20286825
2020-03-13,42077834.398355715
2020-03-16,43188651.847961254
2020-03-17,42104342.143803254
2020-03-18,41518401.03879754
2020-03-19,41656811.23133759
2020-03-20,42733859.21290467
2020-03-23,43228607.48672707
2020-03-24,42932700.56185654
2020-03-25,42957225.0876102
2020-03-26,43061715.72762919
2020-03-27,43382536.1136171
2020-03-30,43481565.126312025
2020-03-31,43558935.53109374
2020-04-01,43733620.43886194
2020-04-02,43739816.64712314
2020-04-03,43770701.31285512
2020-04-06,43576198.786908016
2020-04-07,43383835.69662785
2020-04-08,43329332.47783835
2020-04-09,43421682.64753895
2020-04-13,43328012.60736604
2020-04-14,43384484.35495044
2020-04-15,43770099.85477808
2020-04-16,43815050.8055229
2020-04-17,43701702.39054822
2020-04-20,43813883.41237891
2020-04-21,43932690.89657043
2020-04-22,43798820.63445637
2020-04-23,43826140.37022549
2020-04-24,43835831.45996987
2020-04-27,43606724.145955384
2020-04-28,43793669.25922902
2020-04-29,43771724.09651827
2020-04-30,43668717.32464853
2020-05-01,43727277.20453028
2020-05-04,43733496.14567183
2020-05-05,43700861.11508269
2020-05-06,43540848.24257846
2020-05-07,43803526.588799775
2020-05-08,43661742.92310607
2020-05-11,43540341.55611039
2020-05-12,43682015.147163555
2020-05-13,43769744.35475072
2020-05-14,43835926.13911212
2020-05-15,43806936.00681523
2020-05-18,43541734.70335058
2020-05-19,43662007.426358126
2020-05-20,43671815.38009338
2020-05-21,43699301.16590687
2020-05-22,43779883.72353634
2020-05-26,43659296.578347296
2020-05-27,43694480.87307745
2020-05-28,43654002.77122285
2020-05-29,43793829.177770436
2020-06-01,43775737.748236924
2020-06-02,44042410.00547098
2020-06-03,44368248.21368153
2020-06-04,44073962.92656519
2020-06-05,44995119.36628773
2020-06-08,45594098.205239825
2020-06-09,45405476.4544807
2020-06-10,45477338.15115768
2020-06-11,43001316.58358321
2020-06-12,43418521.202815704
2020-06-15,43787836.27934148
2020-06-16,44543621.77176244
2020-06-17,44424570.69913978
2020-06-18,44538904.84052538
2020-06-19,44296246.99963526
2020-06-22,44537639.528432526
2020-06-23,44725783.29084606
2020-06-24,43667772.25605464
2020-06-25,44140060.20606355
2020-06-26,43212767.29373018
2020-06-29,43886105.40627742
2020-06-30,44362940.578597575
2020-07-01,44601132.3356605
2020-07-02,44898899.1185768
2020-07-06,45521670.12948186
2020-07-07,45193754.93800678
2020-07-08,45466435.22122242
2020-07-09,45348744.297630146
2020-07-10,45719604.17952022
2020-07-13,45371635.79835566
2020-07-14,45950313.772846825
2020-07-15,46352920.90033402
2020-07-16,46232784.00426405
2020-07-17,46352793.670757346
2020-07-20,46753135.30598796
2020-07-21,46898498.7165862
2020-07-22,47176359.7052421
2020-07-23,46661094.500647776
2020-07-24,46337975.06642676
2020-07-27,46597929.17201442
2020-07-28,46414266.13463169
2020-07-29,47039677.403844535
2020-07-30,46936789.57462698
2020-07-31,47312988.34545394
2020-08-03,47613147.520566605
2020-08-04,47954193.102809004
2020-08-05,48089342.37867095
2020-08-06,48458980.78843972
2020-08-07,48391673.043349534
2020-08-10,48482892.97500316
2020-08-11,47922247.104618326
2020-08-12,48445359.774778105
2020-08-13,48258478.05070625
2020-08-14,48281293.77043624
2020-08-17,48510597.01683062
2020-08-18,48694915.397336334
2020-08-19,48428658.99519566
2020-08-20,48713202.018075794
2020-08-21,48917869.55558516
2020-08-24,49339553.019637346
2020-08-25,49392860.66352071
2020-08-26,49854530.46510961
2020-08-27,49786623.48343407
2020-08-28,50188468.37030872
2020-08-31,50057357.81159542
2020-09-01,50688538.833089665
2020-09-02,51485804.50502423
2020-09-03,49786536.03431007
2020-09-04,49102283.665384755
2020-09-08,47866374.58627335
2020-09-09,48782196.120554075
2020-09-10,47993961.96929984
2020-09-11,48090903.96649123
2020-09-14,48675945.336074345
2020-09-15,48895207.47245767
2020-09-16,48672157.826061495
2020-09-17,48258940.346951045
2020-09-18,47659714.56314792
2020-09-21,47217133.53011153
2020-09-22,47692078.72137855
2020-09-23,46592694.262361504
2020-09-24,46737392.476435095
2020-09-25,47523755.334384315
2020-09-28,48295975.532631144
2020-09-29,48068467.37680327
2020-09-30,48298172.591120176
2020-10-01,48631264.599549875
2020-10-02,48123603.283335075
2020-10-05,48666315.08941646
2020-10-06,48083720.40539122
2020-10-07,48777960.47301302
2020-10-08,49296208.46456077
2020-10-09,49710005.1184331
2020-10-12,50559821.1185591
2020-10-13,50338964.77343723
2020-10-14,50037945.51015551
2020-10-15,49921111.48474264
2020-10-16,49860218.36491565
2020-10-19,49019769.18901026
2020-10-20,49107088.96969982
2020-10-21,48945886.06296941
2020-10-22,49039522.684732035
2020-10-23,49275586.19889633
2020-10-26,48490628.71179728
2020-10-27,48432260.65552314
2020-10-28,46770005.18878027
2020-10-29,47044948.7400634
2020-10-30,46398235.161488414
2020-11-02,47001179.90961173
2020-11-03,47728782.688165985
2020-11-04,49198595.087314144
2020-11-05,50146853.67871735
2020-11-06,49966237.44245294
2020-11-09,50229946.441103
2020-11-10,50012049.85987472
2020-11-11,50465827.18399389
2020-11-12,50251034.498483986
2020-11-13,50883461.03858005
2020-11-16,51484488.2691775
2020-11-17,51334986.99164717
2020-11-18,50693960.371321596
2020-11-19,50962205.2611485
2020-11-20,50698641.908821486
2020-11-23,50899545.87353513
2020-11-24,51631914.695770346
2020-11-25,51566406.680181146
2020-11-27,51861475.08305872
2020-11-30,51594892.509994514
2020-12-01,51889682.90708173
2020-12-02,51912502.24862628
2020-12-03,52032801.714032374
2020-12-04,52283075.684870355
2020-12-07,52330570.2510786
2020-12-08,52534247.58956781
2020-12-09,51984049.055150315
2020-12-10,52079921.781744376
2020-12-11,52118211.81535889
2020-12-14,51851370.81519002
2020-12-15,52504432.53295896
2020-12-16,52542748.67091434
2020-12-17,52800012.441907205
2020-12-18,52539786.722904935
2020-12-21,52383786.03189272
2020-12-22,52381032.069451764
2020-12-23,52315866.227759294
2020-12-24,52593616.75524972
2020-12-28,53049809.0587806
2020-12-29,52936960.99584237
2020-12-30,53045881.29989116
2020-12-31,53349601.331275806
2021-01-04,52631363.04041543
2021-01-05,52869666.497497626
2021-01-06,52876009.976789735
2021-01-07,53481247.328948624
2021-01-08,53635726.948404364
2021-01-11,53161466.86471734
2021-01-12,53161537.883564934
2021-01-13,53490962.9370989
2021-01-14,53176596.369485825
2021-01-15,52923609.61669948
2021-01-19,53375380.96872329
2021-01-20,54146193.8828284
2021-01-21,54117589.98803284
2021-01-22,54001522.064398974
2021-01-25,54431181.58662092
2021-01-26,54325098.99140019
2021-01-27,53041602.33030818
2021-01-28,53362409.86023637
2021-01-29,52183172.33688316
2021-02-01,53129875.87214568
2021-02-02,53864580.06487164
2021-02-03,53906483.76371921
2021-02-04,54527093.48387138
2021-02-05,54743729.15707751
2021-02-08,55143739.36780548
2021-02-09,55105377.89914907
2021-02-10,55079902.84494302
2021-02-11,55169046.32913566
2021-02-12,55444416.177658364
2021-02-16,55394579.7803595
2021-02-17,55406363.61018833
2021-02-18,55166020.74290287
2021-02-19,55066062.93713311
2021-02-22,54635219.282064155
2021-02-23,54695889.76496979
2021-02-24,55306450.88332927
2021-02-25,53953073.55649487
2021-02-26,53669769.573189996
2021-03-01,54989452.267481506
2021-03-02,54552865.676177874
2021-03-03,53818336.925601825
2021-03-04,53141111.02904963
2021-03-05,54132759.80145211
2021-03-08,53858058.121217735
2021-03-09,54637683.08865543
2021-03-10,54981805.54219175
2021-03-11,55546532.09932192
2021-03-12,55621344.09377104
2021-03-15,55956864.135486625
2021-03-16,55884108.150738485
2021-03-17,56076380.45614082
2021-03-18,55247256.38750266
2021-03-19,55142377.428061604
2021-03-22,55586780.8809146
2021-03-23,55143016.14248582
2021-03-24,54858281.53435393
2021-03-25,55169464.90067967
2021-03-26,56067957.384963
2021-03-29,56038177.47320537
2021-03-30,55886646.174002096
2021-03-31,56114724.510341294
2021-04-01,56726703.92752494
2021-04-05,57549256.03851479
2021-04-06,57513721.785795525
2021-04-07,57579888.48521784
2021-04-08,57855203.24443819
2021-04-09,58279496.22704376
2021-04-12,58299804.64177813
2021-04-13,58473404.26819953
2021-04-14,58270265.679147355
2021-04-15,58902244.5800238
2021-04-16,59100192.2430052
2021-04-19,58805331.68226786
2021-04-20,58368672.506398596
2021-04-21,58926176.01813694
2021-04-22,58380653.050245
2021-04-23,59019795.08900506
2021-04-26,59143243.32225287
2021-04-27,59129155.85395464
2021-04-28,59110779.50765375
2021-04-29,59490640.4496267
2021-04-30,59094071.873344295
2021-05-03,59221812.06613622
2021-05-04,58851053.656989306
2021-05-05,58868478.37801396
2021-05-06,59342892.3405606
2021-05-07,59778610.17562112
2021-05-10,59178625.53614117
2021-05-11,58643116.71989854
2021-05-12,57381333.2190883
2021-05-13,58077802.48454199
2021-05-14,58979122.94921263
2021-05-17,58826091.867855795
2021-05-18,58312086.95159918
2021-05-19,58156188.03425057
2021-05-20,58788192.4696543
2021-05-21,58738296.90050824
2021-05-24,59343071.82651272
2021-05-25,59202644.70241928
2021-05-26,59320363.82793833
2021-05-27,59350683.66223685
2021-05-28,59456935.79871028
2021-06-01,59402737.28249214
2021-06-02,59496083.11134897
2021-06-03,59271411.91320732
2021-06-04,59818887.38679808
2021-06-07,59758951.80520853
2021-06-08,59770637.42223656
2021-06-09,59679181.56588181
2021-06-10,59958760.83000288
2021-06-11,60057834.33584596
2021-06-14,60192711.17337653
2021-06-15,60079758.95034665
2021-06-16,59739048.240085416
2021-06-17,59717795.413139775
2021-06-18,58901138.76232957
2021-06-21,59750857.20986692
2021-06-22,60071979.90176228
2021-06-23,59997729.27327357
2021-06-24,60354638.190690935
2021-06-25,60569730.41004135
2021-06-28,60691705.52478007
2021-06-29,60723470.044451855
2021-06-30,60773798.27594356
2021-07-01,61112080.380309135
2021-07-02,61582160.2628015
2021-07-06,61467752.034381926
2021-07-07,61685698.798479795
2021-07-08,61177352.85490985
2021-07-09,61835069.73569429
2021-07-12,62057317.03741541
2021-07-13,61842625.14205232
2021-07-14,61934512.81601001
2021-07-15,61719813.97582738
2021-07-16,61230088.11578961
2021-07-19,60316370.10780871
2021-07-20,61187552.5159134
2021-07-21,61686265.538301185
2021-07-22,61815388.48455296
2021-07-23,62455912.476631045
2021-07-26,62609356.61008463
2021-07-27,62320179.8453706
2021-07-28,62293139.74664814
2021-07-29,62552618.835229404
2021-07-30,62244808.19827212
2021-08-02,62111756.22325889
2021-08-03,62603850.00849418
2021-08-04,62274638.65542817
2021-08-05,62444396.47590904
2021-08-06,62181827.769281015
2021-08-09,61994210.12690597
2021-08-10,61952622.72989601
2021-08-11,62177382.89121849
2021-08-12,62300919.341536105
2021-08-13,62774121.68597131
2021-08-16,63060188.003613055
2021-08-17,62605986.02337084
2021-08-18,61875304.2628205
2021-08-19,62108090.34454158
2021-08-20,62548695.702069454
2021-08-23,63120628.77395103
2021-08-24,63050274.217955954
2021-08-25,62937494.28099838
2021-08-26,62542069.690466195
2021-08-27,63315819.43054833
2021-08-30,63720203.75682185
2021-08-31,63503913.47142452
2021-09-01,63562476.69686535
2021-09-02,63834049.648210086
2021-09-03,63665702.33598121
2021-09-07,63183609.32954226
2021-09-08,63275369.80703103
2021-09-09,63174128.25037086
2021-09-10,62466022.96889354
2021-09-13,62702158.576355174
2021-09-14,62590998.81504015
