,nav
1973-10-23,18235129.61687148
1973-10-24,18302685.75537928
1973-10-25,18331509.13819235
1973-10-26,18347447.372593462
1973-10-29,18357090.855947733
1973-10-30,18360157.5522551
1973-10-31,18376102.86608549
1973-11-01,18379175.678232722
1973-11-02,18369389.1566821
1973-11-05,18353337.660184838
1973-11-06,18353123.371355288
1973-11-07,18333800.635917064
1973-11-08,18324027.188974578
1973-11-09,18339993.600145362
1973-11-12,18349722.761579357
1973-11-13,18352825.806711685
1973-11-14,18317369.108748592
1973-11-15,18359118.054870445
1973-11-16,18413779.0495294
1973-11-19,18436322.03048461
1973-11-20,18425761.673861016
1973-11-21,18442077.95571224
1973-11-23,18461786.296261027
1973-11-26,18484874.560873393
1973-11-27,18472637.345920213
1973-11-28,18475651.290638495
1973-11-29,18478666.26312201
1973-11-30,18495042.383974098
1973-12-03,18504846.985674065
1973-12-04,18507866.418094713
1973-12-05,18470879.447203483
1973-12-06,18433893.64108737
1973-12-07,18450275.88123579
1973-12-10,18500270.2546623
1973-12-11,18530028.259099305
1973-12-12,18533054.692889918
1973-12-13,18549441.96945547
1973-12-14,18552469.9808946
1973-12-17,18575633.253888566
1973-12-18,18565316.55939607
1973-12-19,18528341.876703516
1973-12-20,18504692.576300237
1973-12-21,18441110.776395597
1973-12-24,18440694.79523839
1973-12-26,18390928.500082843
1973-12-27,18327354.32172261
1973-12-28,18290393.20161551
1973-12-31,18313882.491938088
1974-01-02,18267147.487005748
1974-01-03,18243517.525443498
1974-01-04,18273304.243777595
1974-01-07,18256795.594742395
1974-01-08,18259851.39795274
1974-01-09,18262907.54316029
1974-01-10,18212642.89458185
1974-01-11,18202552.816835325
1974-01-14,18212671.586530827
1974-01-15,18241686.028254915
1974-01-16,18244822.63283469
1974-01-17,18273838.87959209
1974-01-18,18264055.385113966
1974-01-21,18261220.03496146
1974-01-22,18251440.86233377
1974-01-23,18241662.71560932
1974-01-24,18231885.45723224
1974-01-25,18235030.91244293
1974-01-28,18258110.007021796
1974-01-29,18248336.949245054
1974-01-30,18264420.26809826
1974-01-31,18280504.10374252
1974-02-01,18283654.407962587
1974-02-04,18319656.79091446
1974-02-05,18361643.598196216
1974-02-06,18390672.064026054
1974-02-07,18393822.79316827
1974-02-08,18396973.70843664
1974-02-11,18407007.704444442
1974-02-12,18406721.857873626
1974-02-13,18413316.981865067
1974-02-14,18416473.057313163
1974-02-15,18419630.29735698
1974-02-19,18433110.252780866
1974-02-20,18397541.416345384
1974-02-21,18374874.25379715
1974-02-22,18390974.8054114
1974-02-25,18412180.454541005
1974-02-26,18389116.228657037
1974-02-27,18366053.729575112
1974-02-28,18356089.864337377
1974-03-01,18267721.4728384
1974-03-04,18264942.386052564
1974-03-05,18254984.091819942
1974-03-06,18271257.195292342
1974-03-07,18313808.572205048
1974-03-08,18316960.896281585
1974-03-11,18301061.680942677
1974-03-12,18291109.188808337
1974-03-13,18241901.467106726
1974-03-14,18245061.86728421
1974-03-15,18182794.53310765
1974-03-18,18127842.13549721
1974-03-19,18117894.24250044
1974-03-20,18081763.66813444
1974-03-21,18046672.720925592
1974-03-22,17986585.29575609
1974-03-25,17946445.245866865
1974-03-26,17962388.56721639
1974-03-27,18003766.19142334
1974-03-28,17968979.762473386
1974-03-29,17934195.38022799
1974-04-01,17932137.540031616
1974-04-02,17922698.39799073
1974-04-03,17925948.08807243
1974-04-04,17828007.455430042
1974-04-05,17793223.20564209
1974-04-08,17854896.654161442
1974-04-09,17870849.373038035
1974-04-10,17912238.850517664
1974-04-11,17928199.607370406
1974-04-15,17980753.2514989
1974-04-16,17971331.877746213
1974-04-17,17949234.513386767
1974-04-18,17889175.000631776
1974-04-19,17879761.821494725
1974-04-22,17877867.12252926
1974-04-23,17855777.9297942
1974-04-24,17808370.124137495
1974-04-25,17748317.02238969
1974-04-26,17739097.27608393
1974-04-29,17737618.688169543
1974-04-30,17728707.077599797
1974-05-01,17781245.693536673
1974-05-02,17778506.082868386
1974-05-03,17784470.28713751
1974-05-06,17790436.492234617
1974-05-07,17796430.652783845
1974-05-08,17802322.925093554
1974-05-09,17808080.492566243
1974-05-10,17813618.038675856
1974-05-13,17819078.80459427
1974-05-14,17824606.68903477
1974-05-15,17830024.962223265
1974-05-16,17835431.769789178
1974-05-17,17840833.657701887
1974-05-20,17846243.742915284
1974-05-21,17851832.44651761
1974-05-22,17857377.04504435
1974-05-23,17862528.981300402
1974-05-24,17867774.649218794
1974-05-28,17873245.451185696
1974-05-29,17878790.139354724
1974-05-30,17884205.159388676
1974-05-31,17889720.41321809
1974-06-03,17895243.937973186
1974-06-04,17902053.46708352
1974-06-05,17905380.783074494
1974-06-06,17933624.864684567
1974-06-07,17986830.047130875
1974-06-10,17985023.448454898
1974-06-11,17975915.649184536
1974-06-12,17954379.105079085
1974-06-13,17957714.99385993
1974-06-14,17961051.86529932
1974-06-17,17984198.675446786
1974-06-18,17950249.52100774
1974-06-19,17953591.499705255
1974-06-20,17919644.26760533
1974-06-21,17922989.663796615
1974-06-24,17896468.146452684
1974-06-25,17850120.646871306
1974-06-26,17853475.901494596
1974-06-27,17831959.522876132
1974-06-28,17835317.82093744
1974-07-01,17833777.490025982
1974-07-02,17829819.362122316
1974-07-03,17835101.41773384
1974-07-05,17840378.467524026
1974-07-08,17845578.16046675
1974-07-09,17850739.86539891
1974-07-10,17855790.985032797
1974-07-11,17860797.319624506
1974-07-12,17865831.477139868
1974-07-15,17871038.588525802
1974-07-16,17876187.869532887
1974-07-17,17881463.90263858
1974-07-18,17886873.155727096
1974-07-19,17892218.224250972
1974-07-22,17897393.41948561
1974-07-23,17902497.421047244
1974-07-24,17907583.03495479
1974-07-25,17912590.642868526
1974-07-26,17917665.884646654
1974-07-29,17922755.80750326
1974-07-30,17928124.79416871
1974-07-31,17933383.116363037
1974-08-01,17938821.266434133
1974-08-02,17944517.884454284
1974-08-05,17950216.311481636
1974-08-06,17956126.717819132
1974-08-07,17962163.608005963
1974-08-08,17968320.350955613
1974-08-09,17974420.296684004
1974-08-12,17980404.312590044
1974-08-13,17986377.19312619
1974-08-14,17992371.754761446
1974-08-15,17998368.314284816
1974-08-16,18004353.732891005
1974-08-19,18010406.83710877
1974-08-20,18016599.787035696
1974-08-21,18022965.181909636
1974-08-22,18029450.5418097
1974-08-23,18036101.46929896
1974-08-26,18042669.98361745
1974-08-27,18049312.733018365
1974-08-28,18055872.98383268
1974-08-29,18062061.84677364
1974-08-30,18068193.6161798
1974-09-03,18074642.82534198
1974-09-04,18081061.539323006
1974-09-05,18087462.840287786
1974-09-06,18093820.421271935
1974-09-09,18100107.88802927
1974-09-10,18106344.858352765
1974-09-11,18112577.387687434
1974-09-12,18118937.21522422
1974-09-13,18125108.098734945
1974-09-16,18130717.611648593
1974-09-17,18136315.54527989
1974-09-18,18141741.83041006
1974-09-19,18146694.014966384
1974-09-20,18151613.922176987
1974-09-23,18156440.892806083
1974-09-24,18161309.574466046
1974-09-25,18166233.44422743
1974-09-26,18171037.32384578
1974-09-27,18175355.000979748
1974-09-30,18179639.721528385
1974-10-01,18184312.00208103
1974-10-02,18189053.10443686
1974-10-03,18193977.75257493
1974-10-04,18198538.55620036
1974-10-07,18203100.503112316
1974-10-08,18207927.649847057
1974-10-09,18213046.18271219
1974-10-10,18218475.308660224
1974-10-11,18223791.919671275
1974-10-14,18229147.038102966
1974-10-15,18234540.678110924
1974-10-16,18239922.476567447
1974-10-17,18245373.045521487
1974-10-18,18250697.50597117
1974-10-21,18255996.591700096
1974-10-22,18261189.370771978
1974-10-23,18266464.548818726
1974-10-24,18271795.16430152
1974-10-25,18277255.257653616
1974-10-28,18282931.98820092
1974-10-29,18288536.62234504
1974-10-30,18294109.367007155
1974-10-31,18299562.657075398
1974-11-01,18305004.09485354
1974-11-04,18307208.05572745
1974-11-05,18306836.95800049
1974-11-06,18364657.168384653
1974-11-07,18393359.378815528
1974-11-08,18422061.400155213
1974-11-11,18421743.264368813
1974-11-12,18361661.49503997
1974-11-13,18402966.49047823
1974-11-14,18444269.824891847
1974-11-15,18586743.85298614
1974-11-18,18572749.230797935
1974-11-19,18576297.095754024
1974-11-20,18630207.168825828
1974-11-21,18621193.125352144
1974-11-22,18624741.248295225
1974-11-25,18608240.510962225
1974-11-26,18598870.649924617
1974-11-27,18589502.081155565
1974-11-29,18596918.105278097
1974-12-02,18518326.186268285
1974-12-03,18483244.70483273
1974-12-04,18564287.234489433
1974-12-05,18619442.097242236
1974-12-06,18687532.503078487
1974-12-09,18945683.779584587
1974-12-10,18923443.433885943
1974-12-11,18978584.884617776
1974-12-12,18969217.250322882
1974-12-13,18985620.010617852
1974-12-16,19048215.54843609
1974-12-17,19131710.68940825
1974-12-18,19175292.627189707
1974-12-19,19178731.92608372
1974-12-20,19155472.059303917
1974-12-23,18980599.09021346
1974-12-24,18957357.82441806
1974-12-26,19045109.58259175
1974-12-27,19021867.639079563
1974-12-30,19033072.365548227
1974-12-31,19023180.14896489
1975-01-02,19003825.06011772
1975-01-03,18993940.157012176
1975-01-06,19058758.8097835
1975-01-07,19075599.754576944
1975-01-08,19065715.59534735
1975-01-09,19122735.005318753
1975-01-10,19099504.563055355
1975-01-13,18990918.973389097
1975-01-14,18954374.004945178
1975-01-15,18891203.950351924
1975-01-16,18894705.309319172
1975-01-17,18911578.59141715
1975-01-20,18843062.7689396
1975-01-21,18900124.89526598
1975-01-22,18957182.48600279
1975-01-23,18880737.097663436
1975-01-24,18791021.9341843
1975-01-27,18842801.650243703
1975-01-28,18846339.18765629
1975-01-29,18876623.987051044
1975-01-30,18947118.459254086
1975-01-31,18964011.71592188
1975-02-03,19029020.69066574
1975-02-04,19059287.833785165
1975-02-05,19224013.214284334
1975-02-06,19120990.065151494
1975-02-07,19191459.65938006
1975-02-10,19109446.87744953
1975-02-11,19153103.426891048
1975-02-12,19152721.095598344
1975-02-13,19133423.838701647
1975-02-14,19257686.140060473
1975-02-18,19366545.41854346
1975-02-19,19396778.108938493
1975-02-20,19346904.36309948
1975-02-21,19457675.70243905
1975-02-24,19282764.076332837
1975-02-25,19190084.301514518
1975-02-26,19099350.90369405
1975-02-27,19143458.259200007
1975-02-28,19160499.831445977
1975-03-03,19118022.041528556
1975-03-04,19191566.57171208
1975-03-05,19339553.62156991
1975-03-06,19280894.41065191
1975-03-07,19382266.497632723
1975-03-10,19487266.173495032
1975-03-11,19328497.52570069
1975-03-12,19155721.06741544
1975-03-13,19219830.35559619
1975-03-14,19428352.679652445
1975-03-17,19563183.82277555
1975-03-18,19365333.893104214
1975-03-19,19053499.92551045
1975-03-20,18694569.061268903
1975-03-21,18791833.884449523
1975-03-24,18089619.982521553
1975-03-25,18259276.772083845
1975-03-26,18616291.352775723
1975-03-27,18603639.886990342
1975-03-31,18594809.85496413
1975-04-01,18350711.287165605
1975-04-02,18135611.760856695
1975-04-03,18043301.259111315
1975-04-04,17880424.01573617
1975-04-07,17638036.499820925
1975-04-08,17842783.17761834
1975-04-09,18306499.21042601
1975-04-10,18491949.70026305
1975-04-11,18549273.950726733
1975-04-14,18951886.171138197
1975-04-15,19110691.64781682
1975-04-16,19193327.671349958
1975-04-17,19264656.259199463
1975-04-18,18978189.29611436
1975-04-21,19133447.946618617
1975-04-22,19104606.728667658
1975-04-23,18954446.96813212
1975-04-24,18964733.79663645
1975-04-25,19096968.950496692
1975-04-28,18893314.37142307
1975-04-29,18776798.940134123
1975-04-30,19189149.32640572
1975-05-01,19370677.93432981
1975-05-02,19614682.93229613
1975-05-05,19809709.602424894
1975-05-06,19490446.710625067
1975-05-07,19591560.93816257
1975-05-08,19701615.39993214
1975-05-09,19921231.93371392
1975-05-12,19941844.36179811
1975-05-13,20161459.574375246
1975-05-14,20318461.41792299
1975-05-15,20128887.62948243
1975-05-16,19912485.144022003
1975-05-19,19937568.768277206
1975-05-20,19837440.392337006
1975-05-21,19614337.776837654
1975-05-22,19690852.951586515
1975-05-23,19959653.196506392
1975-05-27,19906670.711987857
1975-05-28,19768532.689363938
1975-05-29,19764550.250238832
1975-05-30,20095947.941495758
1975-06-02,20418392.013472416
1975-06-03,20507875.14104431
1975-06-04,20459531.999037784
1975-06-05,20510035.652229704
1975-06-06,20590896.204107925
1975-06-09,20457523.171097588
1975-06-10,20301936.78849478
1975-06-11,20496445.62682393
1975-06-12,20366509.628030803
1975-06-13,20439999.40073615
1975-06-16,20703080.568831816
1975-06-17,20423470.175351772
1975-06-18,20227456.98221462
1975-06-19,20637316.334883668
1975-06-20,20573227.82406445
1975-06-23,20869612.522356242
1975-06-24,21000339.29068228
1975-06-25,20929272.127267014
1975-06-26,21031122.123663366
1975-06-27,21075938.75200657
1975-06-30,21158541.824112806
1975-07-01,21069325.15356429
1975-07-02,20806226.743309062
1975-07-03,20848716.92649874
1975-07-07,20665005.216863845
1975-07-08,20704359.9519042
1975-07-09,21010259.482434873
1975-07-10,21014321.269547824
1975-07-11,21025087.793748748
1975-07-14,21155741.03523812
1975-07-15,21266625.099993724
1975-07-16,20971489.77843396
1975-07-17,20737777.14912936
1975-07-18,20614011.66161054
1975-07-21,20439135.883257907
1975-07-22,20174484.066020057
1975-07-23,19902573.072521087
1975-07-24,19879492.11453615
1975-07-25,19664171.768622406
1975-07-28,19539357.243129976
1975-07-29,19414652.515924994
1975-07-30,19521457.1400198
1975-07-31,19452829.336883165
1975-08-01,19209383.31271884
1975-08-04,18891867.556620285
1975-08-05,18691888.876823474
1975-08-06,18660164.56156337
1975-08-07,18572061.818522256
1975-08-08,18614121.800294496
1975-08-11,18765960.51652017
1975-08-12,18867225.234093376
1975-08-13,18629975.76679478
1975-08-14,18475091.07233966
1975-08-15,18605316.66141086
1975-08-18,18606245.296743147
1975-08-19,18385141.368104454
1975-08-20,18008051.652157385
1975-08-21,17903735.814216807
1975-08-22,18194846.490034968
1975-08-25,18375806.521202534
1975-08-26,18206389.698033247
1975-08-27,18347643.229089048
1975-08-28,18890850.609032877
1975-08-29,19073550.299114674
1975-09-02,18731074.913169913
1975-09-03,18815267.270144615
1975-09-04,18854299.99629005
1975-09-05,18653373.356645513
1975-09-08,18710237.32662625
1975-09-09,18379168.115085077
1975-09-10,18130002.886567898
1975-09-11,17947387.73223945
1975-09-12,17892379.8882961
1975-09-15,17798829.70955636
1975-09-16,17615884.126045976
1975-09-17,17750477.991768945
1975-09-18,18157860.6305025
1975-09-19,18656352.18099031
1975-09-22,18537489.751254696
1975-09-23,18548247.523759317
1975-09-24,18777095.957196537
1975-09-25,18669964.106035076
1975-09-26,18706508.693180904
1975-09-29,18448274.470727038
1975-09-30,18168831.680264205
1975-10-01,17974789.834951956
1975-10-02,18165128.639212392
1975-10-03,18638633.93064202
1975-10-06,18846868.348617855
1975-10-07,18825204.930810913
1975-10-08,19086485.366810553
1975-10-09,19184183.35165204
1975-10-10,19151462.38826929
1975-10-13,19430416.81372928
1975-10-14,19393269.886116758
1975-10-15,19384860.447027452
1975-10-16,19418450.02048183
1975-10-17,19308362.134946015
1975-10-20,19523207.702658683
1975-10-21,19689421.72954708
1975-10-22,19725217.569799256
1975-10-23,19845006.539492283
1975-10-24,19535980.7822163
1975-10-27,19516520.378620517
1975-10-28,19691572.947758745
1975-10-29,19446654.205398016
1975-10-30,19431619.63713628
1975-10-31,19374589.360599812
1975-11-03,19167255.54159867
1975-11-04,19248703.138066936
1975-11-05,19474959.879332505
1975-11-06,19526748.989532582
1975-11-07,19519659.112420157
1975-11-10,19545650.645901076
1975-11-11,19661158.017754246
1975-11-12,19892407.61738335
1975-11-13,19834902.92341383
1975-11-14,19701596.28048155
1975-11-17,19794249.41491418
1975-11-18,19628071.750970356
1975-11-19,19398277.34607841
1975-11-20,19354760.158324182
1975-11-21,19213335.415566374
1975-11-24,19321601.1230941
1975-11-25,19540427.617914535
1975-11-26,19605078.33854944
1975-11-28,19689005.852396503
1975-12-01,19603739.00799542
1975-12-02,19344941.145396683
1975-12-03,18976690.964154482
1975-12-04,18965944.448691867
1975-12-05,18775724.642033666
1975-12-08,18762802.14089977
1975-12-09,18762775.497268982
1975-12-10,18932288.461904738
1975-12-11,18965602.862230998
1975-12-12,19026313.538373236
1975-12-15,19170830.96681289
1975-12-16,19431089.14419692
1975-12-17,19545534.558381066
1975-12-18,19595055.45371281
1975-12-19,19564061.405292436
1975-12-22,19445680.850819007
1975-12-23,19576402.56176502
1975-12-24,19804299.96852259
1975-12-26,20076226.116935663
1975-12-29,20061512.396430608
1975-12-30,20014295.28441318
1975-12-31,20066913.57586128
1976-01-02,20214129.584765263
1976-01-05,20630817.42238661
1976-01-06,20978159.019108515
1976-01-07,21002267.277765587
1976-01-08,21074299.02201874
1976-01-09,21305694.173237063
1976-01-12,21641159.759842183
1976-01-13,21458993.24109344
1976-01-14,21707319.778227918
1976-01-15,21564328.02443055
1976-01-16,21565551.83388883
1976-01-19,21918547.947760098
1976-01-20,22117544.23809642
1976-01-21,21877847.811956055
1976-01-22,21806560.43088105
1976-01-23,22101811.7653281
1976-01-26,22204741.195542123
1976-01-27,22056601.798624367
1976-01-28,21894367.760760278
1976-01-29,22266466.043946013
1976-01-30,22467638.330760717
1976-02-02,22482441.51079542
1976-02-03,22524301.4201263
1976-02-04,22644792.552629236
1976-02-05,22338536.36880862
1976-02-06,22056771.198973805
1976-02-09,22136444.241202015
1976-02-10,22299256.794409975
1976-02-11,22415979.9287163
1976-02-12,22298027.66137791
1976-02-13,22222553.283195537
1976-02-17,22163135.066245437
1976-02-18,22330059.463906433
1976-02-19,22667158.911268383
1976-02-20,22871176.215353042
1976-02-23,22851430.706345417
1976-02-24,22991338.82037
1976-02-25,22934180.455195818
1976-02-26,22583679.218101777
1976-02-27,22356222.020694613
1976-03-01,22297313.590955276
1976-03-02,22486424.83681698
1976-03-03,22355091.717808053
1976-03-04,22075056.21522935
1976-03-05,22197107.311272323
1976-03-08,22512613.97555919
1976-03-09,22572568.23738648
1976-03-10,22686866.090693083
1976-03-11,22887420.003039878
1976-03-12,22751854.06078518
1976-03-15,22481383.424185928
1976-03-16,22704736.823194407
1976-03-17,22694440.63736289
1976-03-18,22651645.453871347
1976-03-19,22667545.96455696
1976-03-22,22801254.079574578
1976-03-23,23165567.347063567
1976-03-24,23466980.450247496
1976-03-25,23357181.303028505
1976-03-26,23360237.41882157
1976-03-29,23273477.85552435
1976-03-30,23169995.201426122
1976-03-31,23328838.41145237
1976-04-01,23179965.6725679
1976-04-02,23201241.34956792
1976-04-05,23579141.256236058
1976-04-06,23596328.321258187
1976-04-07,23387360.56291187
1976-04-08,23196098.392955817
1976-04-09,23036911.26427716
1976-04-12,23015552.26154843
1976-04-13,23242908.237860866
1976-04-14,23126756.527426146
1976-04-15,23211260.573028337
1976-04-19,23338692.118443966
1976-04-20,23681199.558306463
1976-04-21,23834202.54697986
1976-04-22,23677092.311909877
1976-04-23,23408125.495927725
1976-04-26,23419587.477117583
1976-04-27,23277142.937298827
1976-04-28,23373055.35353692
1976-04-29,23360059.64720239
1976-04-30,23156126.892491806
1976-05-03,22974082.038389508
1976-05-04,23147554.402863946
1976-05-05,22987393.331360206
1976-05-06,22893757.82871738
1976-05-07,22915498.665867504
1976-05-10,23124281.005646627
1976-05-11,23093342.412013173
1976-05-12,23023453.78576037
1976-05-13,22920672.9001634
1976-05-14,22722116.111738082
1976-05-17,22662405.781625543
1976-05-18,22703663.85978679
1976-05-19,22688369.10218822
1976-05-20,22861036.305087447
1976-05-21,22619273.184319776
1976-05-24,22251389.1605156
1976-05-25,22321497.003549725
1976-05-26,22275118.783976175
1976-05-27,22226328.833545063
1976-05-28,22455375.947836537
1976-06-01,22428244.94198109
1976-06-02,22514483.055081233
1976-06-03,22527085.17931959
1976-06-04,22353701.46095269
1976-06-07,22263553.509966303
1976-06-08,22274395.22760599
1976-06-09,22263519.715782918
1976-06-10,22512311.277288627
1976-06-11,22822474.2737534
1976-06-14,23097899.853280053
1976-06-15,22973523.353286985
1976-06-16,23068939.767686386
1976-06-17,23465035.60825187
1976-06-18,23563922.555032417
1976-06-21,23710887.201788485
1976-06-22,23512760.353440072
1976-06-23,23465157.754277576
1976-06-24,23591035.328235913
1976-06-25,23546073.13192008
1976-06-28,23444991.748871826
1976-06-29,23545724.33685862
1976-06-30,23644171.150421206
1976-07-01,23457672.774942175
1976-07-02,23642359.00263739
1976-07-06,23561382.7309337
1976-07-07,23598513.396483015
1976-07-08,23667035.576214608
1976-07-09,23961339.28495052
1976-07-12,24216678.80812626
1976-07-13,24150507.285017177
1976-07-14,24184335.487968594
1976-07-15,24048823.39583227
1976-07-16,23834570.75326283
1976-07-19,23709337.375263624
1976-07-20,23565531.487327445
1976-07-21,23607496.04201387
1976-07-22,23635309.02472142
1976-07-23,23700578.07762672
1976-07-26,23666696.407424394
1976-07-27,23567707.585327394
1976-07-28,23472336.482617415
1976-07-29,23447723.89913903
1976-07-30,23550464.81724778
1976-08-02,23522999.138542634
1976-08-03,23791930.435709722
1976-08-04,23877275.642430853
1976-08-05,23731223.381136682
1976-08-06,23687457.258841444
1976-08-09,23632044.45502075
1976-08-10,23844752.57423925
1976-08-11,23800509.475265637
1976-08-12,23856215.047636535
1976-08-13,23915152.308413528
1976-08-16,24034999.23929235
1976-08-17,24105764.47563873
1976-08-18,24037322.98557259
1976-08-19,23773072.733335335
1976-08-20,23543042.499585733
1976-08-23,23511743.201248977
1976-08-24,23373504.11159539
1976-08-25,23599072.45976163
1976-08-26,23451094.79780803
1976-08-27,23425570.185156427
1976-08-30,23589239.134982716
1976-08-31,23865053.197385386
1976-09-01,24162747.365769494
1976-09-02,24084940.85780107
1976-09-03,24206922.372951735
1976-09-07,24407285.392601907
1976-09-08,24389057.364145815
1976-09-09,24234916.877078373
1976-09-10,24328425.709774412
1976-09-13,24259213.761427004
1976-09-14,24182085.505934145
1976-09-15,24289281.844444875
1976-09-16,24574465.508832186
1976-09-17,24975988.262353886
1976-09-20,24948674.77655009
1976-09-21,25317163.616104055
1976-09-22,25200651.81886533
1976-09-23,25062357.96622156
1976-09-24,24968677.154542796
1976-09-27,25055972.38086759
1976-09-28,24818222.720804047
1976-09-29,24694996.348234966
1976-09-30,24685871.82921313
1976-10-01,24547525.800745375
1976-10-04,24581148.69473501
1976-10-05,24382940.319153335
1976-10-06,24378687.64267202
1976-10-07,24530731.39047775
1976-10-08,24395722.734707303
1976-10-11,24182394.921509467
1976-10-12,24062135.95277389
1976-10-13,24376602.703540776
1976-10-14,24094758.814086482
1976-10-15,24156079.407656696
1976-10-18,24309686.721803732
1976-10-19,24241225.75658275
1976-10-20,24263336.71106786
1976-10-21,24019223.609736774
1976-10-22,23679046.345899887
1976-10-25,23634640.95336098
1976-10-26,23958178.758277774
1976-10-27,24178903.267235335
1976-10-28,24214233.837314855
1976-10-29,24507899.662229467
1976-11-01,24636348.940512836
1976-11-03,24263202.366868183
1976-11-04,24484741.016634732
1976-11-05,24059489.69110995
1976-11-08,23698494.28486338
1976-11-09,23635385.18531479
1976-11-10,23534403.020898364
1976-11-11,23730503.912667572
1976-11-12,23677486.097771116
1976-11-15,23881613.88343574
1976-11-16,24053720.765689064
1976-11-17,24209784.312748693
1976-11-18,24501107.140370853
1976-11-19,24664114.452118207
1976-11-22,24955008.265778627
1976-11-23,24825829.809009366
1976-11-24,24966382.959742714
1976-11-26,25415707.059924807
1976-11-29,25205675.108161002
1976-11-30,25146673.9774106
1976-12-01,25315740.714799605
1976-12-02,25322115.077141985
1976-12-03,25591537.958687298
1976-12-06,25783303.169079617
1976-12-07,25751786.075299535
1976-12-08,25846311.608550012
1976-12-09,25937622.31202544
1976-12-10,26169709.54946819
1976-12-13,26015905.128638428
1976-12-14,26146615.627787184
1976-12-15,26186417.398412377
1976-12-16,26106693.96096848
1976-12-17,25975011.0581857
1976-12-20,25912774.015584603
1976-12-21,26039636.341534454
1976-12-22,26146621.378153406
1976-12-23,26220554.439584415
1976-12-27,26542297.04912948
1976-12-28,26685083.364059098
1976-12-29,26619850.650000975
1976-12-30,26833175.578204464
1976-12-31,26962414.842670053
1977-01-03,26805627.958569236
1977-01-04,26374300.974905357
1977-01-05,26182347.425704177
1977-01-06,26157111.286550004
1977-01-07,25897212.95755031
1977-01-10,25715840.789000574
1977-01-11,25306929.82918627
1977-01-12,25168275.85323916
1977-01-13,25516080.0321402
1977-01-14,25292795.457346294
1977-01-17,25237405.417395893
1977-01-18,25031244.556846652
1977-01-19,25271791.278756596
1977-01-20,25092239.631954886
1977-01-21,25148005.15712787
1977-01-24,25039540.80443754
1977-01-25,25048668.23434358
1977-01-26,24838817.514306553
1977-01-27,24531588.7696828
1977-01-28,24621241.772944048
1977-01-31,24659272.216740284
1977-02-01,24767904.66597177
1977-02-02,24623736.076774217
1977-02-03,24522877.637001995
1977-02-04,24852021.158914976
1977-02-07,24763453.352908466
1977-02-08,24680351.611408155
1977-02-09,24493245.921830684
1977-02-10,24518776.60990867
1977-02-11,24343873.920070283
1977-02-14,24447599.887746282
1977-02-15,24558575.457824666
1977-02-16,24707912.098378778
1977-02-17,24713502.177509263
1977-02-18,24353232.646139193
1977-02-22,24354600.195232123
1977-02-23,24180002.101440582
1977-02-24,24008537.11365668
1977-02-25,24017691.706146654
1977-02-28,24164146.570823338
1977-03-01,24301697.70273049
1977-03-02,24362042.27519343
1977-03-03,24400509.338376615
1977-03-04,24320301.825685114
1977-03-07,24300877.713082813
1977-03-08,24271465.66436713
1977-03-09,24309963.610988088
1977-03-10,24331456.814742126
1977-03-11,24421031.223714072
1977-03-14,24418479.57324586
1977-03-15,24439958.44481639
1977-03-16,24444451.50862984
1977-03-17,24398087.62624102
1977-03-18,24453588.017474633
1977-03-21,24484992.919523124
1977-03-22,24489487.041416418
1977-03-23,24477014.0597116
1977-03-24,24447593.256746408
1977-03-25,24418180.74835754
1977-03-28,24449677.687589854
1977-03-29,24454192.627108637
1977-03-30,24509702.96881583
1977-03-31,24548189.339341447
1977-04-01,24535719.957248945
1977-04-04,24533163.9872793
1977-04-05,24486815.879028037
1977-04-06,24508320.40802521
1977-04-07,24563833.652191613
1977-04-11,24651228.28954444
1977-04-12,24655725.302326392
1977-04-13,24711217.613238484
1977-04-14,24954853.386744916
1977-04-15,24906395.62413085
1977-04-18,24920746.885150272
1977-04-19,24837770.184575897
1977-04-20,24807223.456298176
1977-04-21,24794186.954686675
1977-04-22,24746167.2075914
1977-04-25,24690791.16639836
1977-04-26,24730388.910352692
1977-04-27,24734898.45543459
1977-04-28,24704390.606833596
1977-04-29,24621476.35503687
1977-05-02,24636276.314484213
1977-05-03,24658345.605136987
1977-05-04,24645362.77204666
1977-05-05,24614881.83975829
1977-05-06,24566921.813626997
1977-05-09,24581836.830166146
1977-05-10,24551373.881232876
1977-05-11,24555935.228723712
1977-05-12,24595580.303163685
1977-05-13,24635219.664770756
1977-05-16,24685174.74100456
1977-05-17,24707255.26667961
1977-05-18,24746882.403587632
1977-05-19,24646551.616613954
1977-05-20,24651108.363043483
1977-05-23,24718653.21720406
1977-05-24,24811027.766173784
1977-05-25,24847621.30116455
1977-05-26,24800245.588427547
1977-05-27,24874222.687382936
1977-05-31,24893790.983178828
1977-06-01,24898328.098213878
1977-06-02,24885547.068561543
1977-06-03,24942139.545703474
1977-06-06,24939341.00521401
1977-06-07,24961215.002097633
1977-06-08,24965752.128401577
1977-06-09,24987624.866042808
1977-06-10,25078989.066882625
1977-06-13,25145438.850650907
1977-06-14,25236780.65700365
1977-06-15,25223959.661744367
1977-06-16,25211142.73424186
1977-06-17,25215648.24943344
1977-06-20,25178016.368829794
1977-06-21,25199870.608508304
1977-06-22,25221722.324572265
1977-06-23,25208918.100226205
1977-06-24,25317677.61465902
1977-06-27,25331875.873555634
1977-06-28,25405809.713522427
1977-06-29,25356082.74516473
1977-06-30,25342631.67323203
