date,adj,close
2002-07-30,35.69189453125,81.5199966430664
2002-07-31,36.13413619995117,82.52999877929688
2002-08-01,36.33989715576172,83.0
2002-08-02,36.712039947509766,83.8499984741211
2002-08-05,36.874061584472656,84.22000122070312
2002-08-06,36.55880355834961,83.5
2002-08-07,36.646366119384766,83.69999694824219
2002-08-08,36.646366119384766,83.69999694824219
2002-08-09,37.16300582885742,84.87999725341797
2002-08-12,37.39069366455078,85.4000015258789
2002-08-13,37.85038375854492,86.44999694824219
2002-08-14,37.99490737915039,86.77999877929688
2002-08-15,37.66214370727539,86.0199966430664
2002-08-16,37.24181365966797,85.05999755859375
2002-08-19,37.355690002441406,85.31999969482422
2002-08-20,37.77157974243164,86.2699966430664
2002-08-21,37.570159912109375,85.80999755859375
2002-08-22,37.24181365966797,85.05999755859375
2002-08-23,37.60961151123047,85.9000015258789
2002-08-26,37.644596099853516,85.9800033569336
2002-08-27,37.408199310302734,85.44000244140625
2002-08-28,37.596458435058594,85.87000274658203
2002-08-29,37.898555755615234,86.55999755859375
2002-08-30,38.1262092590332,87.08000183105469
2002-09-03,38.71236038208008,88.04000091552734
2002-09-04,38.70353317260742,88.0199966430664
2002-09-05,38.914642333984375,88.5
2002-09-06,38.457313537597656,87.45999908447266
2002-09-09,38.40019607543945,87.33000183105469
2002-09-10,38.58488082885742,87.75
2002-09-11,38.38258743286133,87.29000091552734
2002-09-12,38.68158721923828,87.97000122070312
2002-09-13,39.037757873535156,88.77999877929688
2002-09-16,39.103721618652344,88.93000030517578
2002-09-17,39.17847442626953,89.0999984741211
2002-09-18,39.187252044677734,89.12000274658203
2002-09-19,39.45110321044922,89.72000122070312
2002-09-20,39.266414642333984,89.30000305175781
2002-09-23,39.618141174316406,90.0999984741211
2002-09-24,39.873207092285156,90.68000030517578
2002-09-25,39.389530181884766,89.58000183105469
2002-09-26,39.29718017578125,89.37000274658203
2002-09-27,39.5917854309082,90.04000091552734
2002-09-30,39.75007247924805,90.4000015258789
2002-10-01,39.25704574584961,88.94000244140625
2002-10-02,39.48215103149414,89.44999694824219
2002-10-03,39.38507080078125,89.2300033569336
2002-10-04,39.50864791870117,89.51000213623047
2002-10-07,39.57485580444336,89.66000366210938
2002-10-08,39.588096618652344,89.69000244140625
2002-10-09,39.7911491394043,90.1500015258789
2002-10-10,39.47773742675781,89.44000244140625
2002-10-11,39.00987243652344,88.37999725341797
2002-10-14,38.9525260925293,88.25
2002-10-15,38.03001022338867,86.16000366210938
2002-10-16,38.04766845703125,86.19999694824219
2002-10-17,37.58420181274414,85.1500015258789
2002-10-18,37.681331634521484,85.37000274658203
2002-10-21,37.31493377685547,84.54000091552734
2002-10-22,37.20901870727539,84.30000305175781
2002-10-23,37.22225570678711,84.33000183105469
2002-10-24,37.548866271972656,85.06999969482422
2002-10-25,37.68571090698242,85.37999725341797
2002-10-28,37.63274383544922,85.26000213623047
2002-10-29,38.12266159057617,86.37000274658203
2002-10-30,38.109474182128906,86.33999633789062
2002-10-31,38.28158950805664,86.7300033569336
